CO_MUNICIPIO;SG_UF;NO_UF;NO_MUNICIPIO;CN;DT_INICIO_VIGENCIA;DT_FIM_VIGENCIA;DE_ALTERACAO_REGULAMENTAR;VIGENTE
1505494;PA;PARÁ;Palestina do Pará;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1505502;PA;PARÁ;Paragominas;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1505536;PA;PARÁ;Parauapebas;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1505551;PA;PARÁ;"Pau D'Arco";94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1505601;PA;PARÁ;Peixe-Boi;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1505635;PA;PARÁ;Piçarra;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1505650;PA;PARÁ;Placas;93;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1505700;PA;PARÁ;Ponta de Pedras;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1505809;PA;PARÁ;Portel;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1505908;PA;PARÁ;Porto de Moz;93;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506005;PA;PARÁ;Prainha;93;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506104;PA;PARÁ;Primavera;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506112;PA;PARÁ;Quatipuru;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506138;PA;PARÁ;Redenção;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506161;PA;PARÁ;Rio Maria;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506187;PA;PARÁ;Rondon do Pará;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506195;PA;PARÁ;Rurópolis;93;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506203;PA;PARÁ;Salinópolis;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506302;PA;PARÁ;Salvaterra;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506351;PA;PARÁ;Santa Bárbara do Pará;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506401;PA;PARÁ;Santa Cruz do Arari;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506500;PA;PARÁ;Santa Izabel do Pará;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506559;PA;PARÁ;Santa Luzia do Pará;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506583;PA;PARÁ;Santa Maria das Barreiras;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506609;PA;PARÁ;Santa Maria do Pará;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506708;PA;PARÁ;Santana do Araguaia;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506807;PA;PARÁ;Santarém;93;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1506906;PA;PARÁ;Santarém Novo;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507003;PA;PARÁ;Santo Antônio do Tauá;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507102;PA;PARÁ;São Caetano de Odivelas;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507151;PA;PARÁ;São Domingos do Araguaia;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507201;PA;PARÁ;São Domingos do Capim;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507300;PA;PARÁ;São Félix do Xingu;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507409;PA;PARÁ;São Francisco do Pará;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507458;PA;PARÁ;São Geraldo do Araguaia;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507466;PA;PARÁ;São João da Ponta;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507474;PA;PARÁ;São João de Pirabas;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507508;PA;PARÁ;São João do Araguaia;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507607;PA;PARÁ;São Miguel do Guamá;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507706;PA;PARÁ;São Sebastião da Boa Vista;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507755;PA;PARÁ;Sapucaia;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507805;PA;PARÁ;Senador José Porfírio;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507904;PA;PARÁ;Soure;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507953;PA;PARÁ;Tailândia;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507961;PA;PARÁ;Terra Alta;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1507979;PA;PARÁ;Terra Santa;93;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1508001;PA;PARÁ;Tomé-Açu;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1508035;PA;PARÁ;Tracuateua;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1508050;PA;PARÁ;Trairão;93;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1508084;PA;PARÁ;Tucumã;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1508100;PA;PARÁ;Tucuruí;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1508126;PA;PARÁ;Ulianópolis;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1508159;PA;PARÁ;Uruará;93;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1508209;PA;PARÁ;Vigia;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1508308;PA;PARÁ;Viseu;91;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1508357;PA;PARÁ;Vitória do Xingu;93;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1508407;PA;PARÁ;Xinguara;94;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600055;AP;AMAPÁ;Serra do Navio;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600105;AP;AMAPÁ;Amapá;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600154;AP;AMAPÁ;Pedra Branca do Amapari;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600204;AP;AMAPÁ;Calçoene;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600212;AP;AMAPÁ;Cutias;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600238;AP;AMAPÁ;Ferreira Gomes;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600253;AP;AMAPÁ;Itaubal;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600279;AP;AMAPÁ;Laranjal do Jari;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600303;AP;AMAPÁ;Macapá;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600402;AP;AMAPÁ;Mazagão;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600501;AP;AMAPÁ;Oiapoque;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600535;AP;AMAPÁ;Porto Grande;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600550;AP;AMAPÁ;Pracuúba;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600600;AP;AMAPÁ;Santana;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600709;AP;AMAPÁ;Tartarugalzinho;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1600808;AP;AMAPÁ;Vitória do Jari;96;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1700251;TO;TOCANTINS;Abreulândia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1700301;TO;TOCANTINS;Aguiarnópolis;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1700350;TO;TOCANTINS;Aliança do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1700400;TO;TOCANTINS;Almas;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1700707;TO;TOCANTINS;Alvorada;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1701002;TO;TOCANTINS;Ananás;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1701051;TO;TOCANTINS;Angico;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1701101;TO;TOCANTINS;Aparecida do Rio Negro;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1701309;TO;TOCANTINS;Aragominas;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1701903;TO;TOCANTINS;Araguacema;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1702000;TO;TOCANTINS;Araguaçu;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1702109;TO;TOCANTINS;Araguaína;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1702158;TO;TOCANTINS;Araguanã;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1702208;TO;TOCANTINS;Araguatins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1702307;TO;TOCANTINS;Arapoema;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1702406;TO;TOCANTINS;Arraias;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1702554;TO;TOCANTINS;Augustinópolis;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1702703;TO;TOCANTINS;Aurora do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1702901;TO;TOCANTINS;Axixá do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1703008;TO;TOCANTINS;Babaçulândia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1703057;TO;TOCANTINS;Bandeirantes do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1703073;TO;TOCANTINS;Barra do Ouro;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1703107;TO;TOCANTINS;Barrolândia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1703206;TO;TOCANTINS;Bernardo Sayão;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1703305;TO;TOCANTINS;Bom Jesus do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1703602;TO;TOCANTINS;Brasilândia do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1703701;TO;TOCANTINS;Brejinho de Nazaré;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1703800;TO;TOCANTINS;Buriti do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1703826;TO;TOCANTINS;Cachoeirinha;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1703842;TO;TOCANTINS;Campos Lindos;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1703867;TO;TOCANTINS;Cariri do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1703883;TO;TOCANTINS;Carmolândia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1703891;TO;TOCANTINS;Carrasco Bonito;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1703909;TO;TOCANTINS;Caseara;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1704105;TO;TOCANTINS;Centenário;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1704600;TO;TOCANTINS;Chapada de Areia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1705102;TO;TOCANTINS;Chapada da Natividade;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1705508;TO;TOCANTINS;Colinas do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1705557;TO;TOCANTINS;Combinado;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1705607;TO;TOCANTINS;Conceição do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1706001;TO;TOCANTINS;Couto Magalhães;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1706100;TO;TOCANTINS;Cristalândia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1706258;TO;TOCANTINS;Crixás do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1706506;TO;TOCANTINS;Darcinópolis;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1707009;TO;TOCANTINS;Dianópolis;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1707108;TO;TOCANTINS;Divinópolis do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1707207;TO;TOCANTINS;Dois Irmãos do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1707306;TO;TOCANTINS;Dueré;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1707405;TO;TOCANTINS;Esperantina;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1707553;TO;TOCANTINS;Fátima;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1707652;TO;TOCANTINS;Figueirópolis;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1707702;TO;TOCANTINS;Filadélfia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1708205;TO;TOCANTINS;Formoso do Araguaia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1708254;TO;TOCANTINS;Fortaleza do Tabocão;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1708304;TO;TOCANTINS;Goianorte;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1709005;TO;TOCANTINS;Goiatins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1709302;TO;TOCANTINS;Guaraí;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1709500;TO;TOCANTINS;Gurupi;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1709807;TO;TOCANTINS;Ipueiras;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1710508;TO;TOCANTINS;Itacajá;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1710706;TO;TOCANTINS;Itaguatins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1710904;TO;TOCANTINS;Itapiratins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1711100;TO;TOCANTINS;Itaporã do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1711506;TO;TOCANTINS;Jaú do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1711803;TO;TOCANTINS;Juarina;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1711902;TO;TOCANTINS;Lagoa da Confusão;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1711951;TO;TOCANTINS;Lagoa do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1712009;TO;TOCANTINS;Lajeado;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1712157;TO;TOCANTINS;Lavandeira;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1712405;TO;TOCANTINS;Lizarda;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1712454;TO;TOCANTINS;Luzinópolis;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1712504;TO;TOCANTINS;Marianópolis do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1712702;TO;TOCANTINS;Mateiros;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1712801;TO;TOCANTINS;Maurilândia do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1713205;TO;TOCANTINS;Miracema do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1713304;TO;TOCANTINS;Miranorte;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1713601;TO;TOCANTINS;Monte do Carmo;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1713700;TO;TOCANTINS;Monte Santo do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1713809;TO;TOCANTINS;Palmeiras do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1713957;TO;TOCANTINS;Muricilândia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1714203;TO;TOCANTINS;Natividade;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1714302;TO;TOCANTINS;Nazaré;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1714880;TO;TOCANTINS;Nova Olinda;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1715002;TO;TOCANTINS;Nova Rosalândia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1715101;TO;TOCANTINS;Novo Acordo;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1715150;TO;TOCANTINS;Novo Alegre;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1715259;TO;TOCANTINS;Novo Jardim;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1715507;TO;TOCANTINS;Oliveira de Fátima;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1715705;TO;TOCANTINS;Palmeirante;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1715754;TO;TOCANTINS;Palmeirópolis;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1716109;TO;TOCANTINS;Paraíso do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1716208;TO;TOCANTINS;Paranã;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1716307;TO;TOCANTINS;"Pau D'Arco";63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1716505;TO;TOCANTINS;Pedro Afonso;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1716604;TO;TOCANTINS;Peixe;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1716653;TO;TOCANTINS;Pequizeiro;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1716703;TO;TOCANTINS;Colméia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1717008;TO;TOCANTINS;Pindorama do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1717206;TO;TOCANTINS;Piraquê;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1717503;TO;TOCANTINS;Pium;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1717800;TO;TOCANTINS;Ponte Alta do Bom Jesus;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1717909;TO;TOCANTINS;Ponte Alta do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718006;TO;TOCANTINS;Porto Alegre do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718204;TO;TOCANTINS;Porto Nacional;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718303;TO;TOCANTINS;Praia Norte;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718402;TO;TOCANTINS;Presidente Kennedy;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718451;TO;TOCANTINS;Pugmil;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718501;TO;TOCANTINS;Recursolândia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718550;TO;TOCANTINS;Riachinho;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718659;TO;TOCANTINS;Rio da Conceição;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718709;TO;TOCANTINS;Rio dos Bois;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718758;TO;TOCANTINS;Rio Sono;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718808;TO;TOCANTINS;Sampaio;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718840;TO;TOCANTINS;Sandolândia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718865;TO;TOCANTINS;Santa Fé do Araguaia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718881;TO;TOCANTINS;Santa Maria do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718899;TO;TOCANTINS;Santa Rita do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1718907;TO;TOCANTINS;Santa Rosa do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1719004;TO;TOCANTINS;Santa Tereza do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1720002;TO;TOCANTINS;Santa Terezinha do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1720101;TO;TOCANTINS;São Bento do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1720150;TO;TOCANTINS;São Félix do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1720200;TO;TOCANTINS;São Miguel do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1720259;TO;TOCANTINS;São Salvador do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1720309;TO;TOCANTINS;São Sebastião do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1720499;TO;TOCANTINS;São Valério;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1720655;TO;TOCANTINS;Silvanópolis;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1720804;TO;TOCANTINS;Sítio Novo do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1720853;TO;TOCANTINS;Sucupira;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1720903;TO;TOCANTINS;Taguatinga;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1720937;TO;TOCANTINS;Taipas do Tocantins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1720978;TO;TOCANTINS;Talismã;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1721000;TO;TOCANTINS;Palmas;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1721109;TO;TOCANTINS;Tocantínia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1721208;TO;TOCANTINS;Tocantinópolis;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1721257;TO;TOCANTINS;Tupirama;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1721307;TO;TOCANTINS;Tupiratins;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1722081;TO;TOCANTINS;Wanderlândia;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
1722107;TO;TOCANTINS;Xambioá;63;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100055;MA;MARANHÃO;Açailândia;99;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100105;MA;MARANHÃO;Afonso Cunha;98;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100154;MA;MARANHÃO;Água Doce do Maranhão;98;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100204;MA;MARANHÃO;Alcântara;98;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100303;MA;MARANHÃO;Aldeias Altas;99;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100402;MA;MARANHÃO;Altamira do Maranhão;98;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100436;MA;MARANHÃO;Alto Alegre do Maranhão;99;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100477;MA;MARANHÃO;Alto Alegre do Pindaré;98;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100501;MA;MARANHÃO;Alto Parnaíba;99;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100550;MA;MARANHÃO;Amapá do Maranhão;98;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100600;MA;MARANHÃO;Amarante do Maranhão;99;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100709;MA;MARANHÃO;Anajatuba;98;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100808;MA;MARANHÃO;Anapurus;98;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100832;MA;MARANHÃO;Apicum-Açu;98;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100873;MA;MARANHÃO;Araguanã;98;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100907;MA;MARANHÃO;Araioses;98;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2100956;MA;MARANHÃO;Arame;99;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2101004;MA;MARANHÃO;Arari;98;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
